Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Calmar Ratio,Annual Turnover,Avg Transaction Cost,CVaR 95%,Sortino Ratio
0.08786525317768756,0.16458363706800136,0.29082630036695556,-0.16869546098875052,0.5208513487630847,4.661985599610066,0.9360804519760525,0.023899126229750264,0.4919089690629251
