Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Calmar Ratio,Annual Turnover,Avg Transaction Cost,CVaR 95%,Sortino Ratio
0.11883945971963383,0.17649201902942227,0.4467026650052894,-0.17180958821768552,0.691692866907934,7.966555327276501,1.6180476260027263,0.025028820340305537,0.7294790389430801
